V1,V2,V3
ihfB,pspD,1
ihfB,pspE,1
ihfB,pspG,1
ihfB,pspH,1
ihfB,pstA,1
ihfB,pstB,1
ihfB,pstC,1
ihfB,pstS,1
ihfB,rpoE,-1
ihfB,rpoH,1
ihfB,rseA,-1
ihfB,rseB,-1
ihfB,rseC,-1
ihfB,rseD,-1
ihfB,rtcA,1
ihfB,rtcB,1
ihfB,sdhX,-1
ihfB,sgbE,1
ihfB,sgbH,1
ihfB,sgbU,1
ihfB,sodA,-1
ihfB,sodB,-1
ihfB,sra,1
ihfB,ssuA,5
ihfB,ssuB,5
ihfB,ssuC,5
ihfB,ssuD,5
ihfB,ssuE,5
ihfB,sucA,-1
ihfB,sucB,-1
ihfB,sucC,-1
ihfB,sucD,-1
ihfB,sufA,1
ihfB,sufB,1
ihfB,sufC,1
ihfB,sufD,1
ihfB,sufE,1
ihfB,sufS,1
ihfB,tcyJ,-1
ihfB,tdcA,1
ihfB,tdcB,1
ihfB,tdcC,1
ihfB,tdcD,1
ihfB,tdcE,1
ihfB,tdcF,1
ihfB,tdcG,1
ihfB,tyrP,-1
ihfB,ubiA,-1
ihfB,ubiC,-1
ihfB,ulaA,-1
ihfB,ulaB,-1
ihfB,ulaC,-1
ihfB,ulaD,-1
ihfB,ulaE,-1
ihfB,ulaF,-1
ihfB,ulaG,-1
ihfB,uspA,1
ihfB,uspB,-1
ihfB,yadV,1
ihfB,yeiL,1
ihfB,yiaK,1
ihfB,yiaL,1
ihfB,yiaM,1
ihfB,yiaN,1
ihfB,yiaO,1
ihfB,yjbE,1
ihfB,yjbF,1
ihfB,yjbG,1
ihfB,yjbH,1
ihfB,yjcH,-1
ilvY,ilvC,1
ilvY,ilvY,-1
iscR,erpA,-1
iscR,hyaA,-1
iscR,hyaB,-1
iscR,hyaC,-1
iscR,hyaD,-1
iscR,hyaE,-1
iscR,hyaF,-1
iscR,iscA,-1
iscR,iscR,-1
iscR,iscS,-1
iscR,iscU,-1
iscR,napA,-1
iscR,napB,-1
iscR,napC,-1
iscR,napD,-1
iscR,napF,-1
iscR,napG,-1
iscR,napH,-1
iscR,nfuA,-1
iscR,nrdE,1
iscR,nrdF,1
iscR,nrdH,1
iscR,nrdI,1
iscR,rnlA,-1
iscR,rnlB,-1
iscR,selO,1
iscR,sufA,1
iscR,sufB,1
iscR,sufC,1
iscR,sufD,1
iscR,sufE,1
iscR,sufS,1
iscR,torT,-1
istR,tisB,-1
kdgR,eda,-1
kdgR,edd,-1
kdpE,kdpA,1
kdpE,kdpB,1
kdpE,kdpC,1
kdpE,kdpF,1
lacI,lacA,-1
lacI,lacY,-1
lacI,lacZ,-1
leuO,bglB,1
leuO,bglF,1
leuO,bglG,1
leuO,bglJ,1
leuO,cadC,-1
leuO,cas1,1
leuO,cas2,1
leuO,casA,1
leuO,casB,1
leuO,casC,1
leuO,casD,1
leuO,casE,1
leuO,dsrA,-1
leuO,gltF,-1
leuO,leuA,1
leuO,leuB,1
leuO,leuC,1
leuO,leuD,1
leuO,leuL,1
leuO,leuO,5
leuO,ybeQ,-1
leuO,yghR,-1
leuO,yghS,-1
leuO,yjjQ,1
lexA,cho,-1
lexA,ddlB,-1
lexA,dinB,-1
lexA,dinD,-1
lexA,dinF,-1
lexA,dinG,-1
lexA,dinI,-1
lexA,dinJ,-1
lexA,dinQ,-1
lexA,dnaG,-1
lexA,ftsA,-1
lexA,ftsI,-1
lexA,ftsK,-1
lexA,ftsL,-1
lexA,ftsQ,-1
lexA,ftsW,-1
lexA,ftsZ,-1
lexA,hokE,-1
lexA,insK,-1
lexA,lexA,-1
lexA,lpxC,-1
lexA,mraY,-1
lexA,murC,-1
lexA,murD,-1
lexA,murE,-1
lexA,murF,-1
lexA,murG,-1
lexA,phr,-1
lexA,polB,-1
lexA,ptrA,-1
lexA,recA,-1
lexA,recB,-1
lexA,recD,-1
lexA,recN,-1
lexA,recQ,-1
lexA,recX,-1
lexA,rpoD,-1
lexA,rpsU,-1
lexA,ruvA,-1
lexA,ruvB,-1
lexA,sbmC,-1
lexA,ssb,-1
lexA,sulA,-1
lexA,symE,-1
lexA,tisB,-1
lexA,umuC,-1
lexA,umuD,-1
lexA,uvrA,-1
lexA,uvrB,-1
lexA,uvrC,-1
lexA,uvrD,-1
lexA,uvrY,-1
lexA,yafN,-1
lexA,yafO,-1
lexA,yafP,-1
lexA,yafQ,-1
lexA,ybfE,-1
lexA,ybiB,-1
lexA,ydjM,-1
lexA,yebG,-1
lexA,yehF,-1
lexA,yoaA,-1
lldR,lldD,5
lldR,lldP,5
lldR,lldR,5
lrhA,fimE,1
lrhA,flhC,-1
lrhA,flhD,-1
lrhA,leuO,1
lrhA,lrhA,1
lrp,aceB,1
lrp,acrZ,5
lrp,adhE,5
lrp,aer,-1
lrp,aidB,-1
lrp,alaA,5
lrp,alaE,5
lrp,alaS,-1
lrp,alaT,-1
lrp,alaU,5
lrp,alaU,5
lrp,alaV,5
lrp,alaV,5
lrp,amiC,-1
lrp,ansB,5
lrp,aphA,-1
lrp,arcB,-1
lrp,argA,-1
lrp,argO,1
lrp,argR,5
lrp,argS,-1
lrp,argT,1
lrp,aroA,5
lrp,aroG,5
lrp,artI,5
lrp,artP,5
lrp,asnA,1
lrp,asnB,1
lrp,aspA,5
lrp,aspC,1
lrp,aspS,-1
lrp,astC,5
lrp,atpA,-1
lrp,atpH,-1
lrp,avtA,5
lrp,borD,1
lrp,brnQ,-1
lrp,bssS,1
lrp,btuE,-1
lrp,cadA,1
lrp,cadB,1
lrp,can,1
lrp,cbl,1
lrp,chbG,1
lrp,clpP,1
lrp,clpS,1
lrp,cpoB,-1
lrp,creA,-1
lrp,csiE,5
lrp,cycA,-1
lrp,cydC,-1
lrp,cysB,-1
lrp,dadA,5
lrp,dadX,-1
lrp,deaD,-1
lrp,dedA,-1
lrp,deoB,-1
lrp,dgcJ,-1
lrp,dgcM,5
lrp,dgcQ,-1
lrp,dgcZ,1
lrp,dhaK,-1
lrp,dppA,5
lrp,dtpA,-1
lrp,dtpB,-1
lrp,eco,-1
lrp,emrD,-1
lrp,eno,1
lrp,eptB,1
lrp,exbB,1
lrp,fadI,5
lrp,fadL,1
lrp,fau,-1
lrp,fimA,1
lrp,fimC,1
lrp,fimD,1
lrp,fimE,1
lrp,fimF,1
lrp,fimG,1
lrp,fimH,1
lrp,fimI,1
lrp,fliA,5
lrp,frdA,-1
lrp,frdB,-1
lrp,ftsQ,-1
lrp,fumA,1
lrp,fxsA,5
lrp,gabD,1
lrp,gabP,1
lrp,gabT,1
lrp,gadB,-1
lrp,gadW,5
lrp,gadY,1
lrp,gcvH,1
lrp,gcvP,1
lrp,gcvT,5
lrp,gdhA,-1
lrp,glaH,1
lrp,glcA,5
lrp,glgC,-1
lrp,glnA,1
lrp,glnH,1
lrp,glnK,1
lrp,glnL,1
lrp,glnQ,1
lrp,gltB,1
lrp,gltD,1
lrp,gltF,1
lrp,gltP,-1
lrp,gltT,-1
lrp,gltU,-1
lrp,gltV,5
lrp,gltV,5
lrp,gltW,5
lrp,gltW,5
lrp,gpt,-1
lrp,groL,5
lrp,groS,-1
lrp,hdeA,-1
lrp,hdeB,-1
lrp,hlyE,-1
lrp,hpf,-1
lrp,hspQ,1
lrp,htrE,1
lrp,ibpA,1
lrp,ibpB,1
lrp,ileT,-1
lrp,ileU,5
lrp,ileU,5
lrp,ileV,5
lrp,ileV,5
lrp,ilvA,-1
lrp,ilvD,-1
lrp,ilvE,-1
lrp,ilvH,5
lrp,ilvI,5
lrp,ilvL,5
lrp,ilvM,-1
lrp,ilvX,-1
lrp,insC5,1
lrp,insH3,1
lrp,intZ,-1
lrp,iraD,-1
lrp,iraP,1
lrp,katE,5
lrp,kbl,5
lrp,ldhA,1
lrp,leuA,5
lrp,leuE,-1
lrp,leuL,1
lrp,leuO,5
lrp,lhgD,1
lrp,lipA,1
lrp,livF,-1
lrp,livG,-1
lrp,livH,-1
lrp,livJ,5
lrp,livK,5
lrp,livM,-1
lrp,lolA,-1
lrp,lolC,1
lrp,lpxL,-1
lrp,lrhA,1
lrp,lrp,-1
lrp,lysP,5
lrp,lysU,-1
lrp,malT,1
lrp,manA,-1
lrp,menA,1
lrp,metH,-1
lrp,metK,-1
lrp,metT,-1
lrp,micF,-1
lrp,mnmA,-1
lrp,modA,1
lrp,mqo,-1
lrp,msbA,-1
lrp,mscK,-1
lrp,mscS,-1
lrp,mtr,-1
lrp,mutY,-1
lrp,nac,1
lrp,napF,-1
lrp,nuoA,-1
lrp,nusB,-1
lrp,ompC,-1
lrp,ompT,1
lrp,oppA,-1
lrp,oppB,-1
lrp,oppC,-1
lrp,oppD,-1
lrp,oppF,-1
lrp,osmC,5
lrp,osmY,-1
lrp,pabB,-1
lrp,pal,-1
lrp,panZ,5
lrp,patA,5
lrp,pepD,-1
lrp,pgl,-1
lrp,phoA,1
lrp,phoH,1
lrp,pncB,-1
lrp,pntA,1
lrp,polA,-1
lrp,potF,5
lrp,ppk,-1
lrp,ppsA,-1
lrp,ppx,5
lrp,prlF,1
lrp,proP,1
lrp,pspG,1
lrp,ptsN,-1
lrp,purM,5
lrp,purT,1
lrp,pyrI,1
lrp,qseB,-1
lrp,radD,-1
lrp,rdcA,1
lrp,relA,1
lrp,rhtB,1
lrp,ribE,-1
lrp,ridA,5
lrp,rlmE,1
lrp,rnr,5
lrp,rpiA,-1
lrp,rpiB,1
lrp,rplF,-1
lrp,rplR,5
lrp,rpoN,-1
lrp,rpsH,-1
lrp,rrfA,-1
lrp,rrfB,-1
lrp,rrfC,-1
lrp,rrfD,5
lrp,rrfD,5
lrp,rrfE,5
lrp,rrfE,5
lrp,rrfF,5
lrp,rrfF,5
lrp,rrfG,5
lrp,rrfG,5
lrp,rrfH,5
lrp,rrfH,5
lrp,rrlA,-1
lrp,rrlB,-1
lrp,rrlC,-1
lrp,rrlD,5
lrp,rrlD,5
lrp,rrlE,5
lrp,rrlE,5
lrp,rrlG,5
lrp,rrlG,5
lrp,rrlH,5
lrp,rrlH,5
lrp,rrsA,-1
lrp,rrsB,-1
lrp,rrsC,-1
lrp,rrsD,5
lrp,rrsD,5
lrp,rrsE,5
lrp,rrsE,5
lrp,rrsG,5
lrp,rrsG,5
lrp,rrsH,5
lrp,rrsH,5
lrp,rsd,1
lrp,rseA,1
lrp,sad,1
lrp,sdaA,-1
lrp,sdaC,-1
lrp,serA,5
lrp,serB,1
lrp,serC,5
lrp,serS,-1
lrp,slyA,5
lrp,slyX,1
lrp,soxS,1
lrp,sroH,-1
lrp,ssrS,-1
lrp,sstT,-1
lrp,sthA,-1
lrp,stpA,1
lrp,sulA,1
lrp,tdh,1
lrp,thiC,-1
lrp,thrL,-1
lrp,thrV,5
lrp,thrV,5
lrp,topA,-1
lrp,treA,-1
lrp,trhO,-1
lrp,trxB,-1
lrp,tsuA,5
lrp,tyrP,5
lrp,tyrR,5
lrp,ubiA,1
lrp,upp,-1
lrp,uspE,-1
lrp,wecB,-1
lrp,yaaX,1
lrp,yabQ,1
lrp,yacL,1
lrp,yaeQ,1
lrp,yagU,1
lrp,yaiY,1
lrp,ybdF,1
lrp,ybdG,-1
lrp,ybdL,-1
lrp,ybeX,-1
lrp,ybgA,-1
lrp,ybgS,5
lrp,ybhQ,5
lrp,ybiI,1
lrp,ybiJ,-1
lrp,ybiO,-1
lrp,ybiT,-1
lrp,ybjN,-1
lrp,ybjS,-1
lrp,ybjX,1
lrp,ycaM,-1
lrp,yceB,-1
lrp,ycfJ,1
lrp,ycgB,5
lrp,ychE,-1
lrp,yciN,-1
lrp,yciT,1
lrp,yciZ,1
lrp,ydcK,1
lrp,ydcL,1
lrp,ydeE,-1
lrp,ydeN,1
lrp,ydgH,1
lrp,ydhQ,1
lrp,yeaE,-1
lrp,yeaG,1
lrp,yebF,-1
lrp,yehL,-1
lrp,yeiL,1
lrp,yfaP,1
lrp,yfcC,-1
lrp,yfcZ,-1
lrp,yfiB,-1
lrp,ygiV,5
lrp,ygiW,5
lrp,yhbY,-1
lrp,yhcN,-1
lrp,yhdN,1
lrp,yhdV,1
lrp,yhhA,1
lrp,yhhW,5
lrp,yhiD,-1
lrp,yhiM,-1
lrp,yhjE,1
lrp,yhjJ,1
lrp,yhjR,1
lrp,yiaG,-1
lrp,yibL,1
lrp,yibT,1
lrp,yicH,1
lrp,yiiM,-1
lrp,yjbJ,-1
lrp,yjbQ,-1
lrp,yjbR,1
lrp,yjeH,1
lrp,yjeM,-1
lrp,yjfP,1
lrp,yjiC,-1
lrp,yjiL,5
lrp,ykgE,1
lrp,ynjH,1
lrp,yoaH,1
lrp,yodC,-1
lrp,yojI,1
lrp,yqeF,1
lrp,yqeG,-1
lrp,ytfB,5
lrp,ytfJ,5
lrp,ytfK,-1
lrp,ytjB,1
lrp,yzgL,1
lrp,zipA,1
lrp,zitB,1
lrp,zntR,1
lsrR,lsrA,-1
lsrR,lsrB,-1
lsrR,lsrC,-1
lsrR,lsrD,-1
lsrR,lsrF,-1
lsrR,lsrG,-1
lsrR,lsrK,-1
lsrR,lsrR,-1
lsrR,tam,-1
lysR,lysA,1
lysR,lysR,-1
malH,ompC,-1
malI,malI,-1
malI,malX,-1
malI,malY,-1
malT,lamB,1
malT,malE,1
malT,malF,1
malT,malG,1
malT,malH,1
malT,malK,1
malT,malM,1
malT,malP,1
malT,malQ,1
malT,malS,1
malT,malZ,1
marA,acnA,1
marA,acrA,1
marA,acrB,1
marA,acrZ,1
marA,aldA,1
marA,ariR,1
marA,dapD,1
marA,dctR,-1
marA,decR,1
marA,fpr,1
marA,fumC,1
marA,glnD,1
marA,hdeA,-1
marA,hdeB,-1
marA,inaA,1
marA,lacA,-1
marA,lacY,-1
marA,lacZ,-1
marA,map,1
marA,marA,1
marA,marB,1
marA,marR,1
marA,mdaB,1
marA,micF,1
marA,mlaB,1
marA,mlaC,1
marA,mlaD,1
marA,mlaE,1
marA,mlaF,1
marA,nfo,1
marA,nfsA,1
marA,nfsB,1
marA,poxB,1
marA,pqiA,1
marA,pqiB,1
marA,pqiC,1
marA,purA,-1
marA,putA,1
marA,rimK,1
marA,rob,-1
marA,slp,-1
marA,sodA,1
marA,tolC,1
marA,waaY,1
marA,waaZ,1
marA,xseA,1
marA,ybjC,1
marA,ybjN,1
marA,ycgZ,1
marA,ygiB,1
marA,ygiC,1
marA,yhbW,1
marA,yhiD,-1
marA,ymgA,1
marA,ymgC,1
marA,yncE,1
marA,zwf,1
marR,marA,-1
marR,marB,-1
marR,marR,-1
matA,ecpA,1
matA,flhC,-1
matA,flhD,-1
matA,fliA,-1
matA,fliC,-1
matA,fliX,-1
matA,fliZ,-1
matA,matA,1
matA,tcyJ,-1
mazE,mazE,-1
mazE,mazF,-1
mazE,mazG,-1
mazF,mazE,-1
mazF,mazF,-1
mazF,mazG,-1
mcaS,csgD,-1
mcaS,csgE,-1
mcaS,csgF,-1
mcaS,csgG,-1
mcaS,flhC,1
mcaS,flhD,1
mcbR,mcbA,-1
mcbR,rmf,1
mcbR,rsd,1
mcbR,yciE,1
mcbR,yciF,1
mcbR,yciG,1
melR,melA,5
melR,melB,5
melR,melR,5
metJ,ahpC,-1
metJ,ahpF,-1
metJ,folE,-1
metJ,metA,-1
metJ,metB,-1
metJ,metC,-1
metJ,metE,-1
metJ,metF,-1
metJ,metI,-1
metJ,metK,-1
metJ,metL,-1
metJ,metN,-1
metJ,metQ,-1
metJ,metR,-1
metJ,yeiB,-1
metR,glyA,5
metR,hmp,1
metR,metE,1
metR,metH,1
metR,metR,-1
mgrR,eptB,-1
mgrR,pitA,-1
mgrR,soxS,-1
mgrR,ygdQ,-1
mhpR,mhpA,1
mhpR,mhpB,1
mhpR,mhpC,1
mhpR,mhpD,1
mhpR,mhpE,1
mhpR,mhpF,1
micA,cpoB,-1
micA,ecnB,-1
micA,fimB,-1
micA,gloA,-1
micA,lamB,-1
micA,ldtC,-1
micA,lpxT,-1
micA,ompA,-1
micA,ompW,-1
micA,ompX,-1
micA,pal,-1
micA,phoP,-1
micA,phoQ,-1
micA,tsx,-1
micA,yfeK,-1
micA,ygiM,-1
micC,ompC,-1
micF,cpxA,-1
micF,cpxR,-1
micF,lrp,-1
micF,ompF,-1
micF,phoE,-1
micL,lpp,-1
mlc,bidA,-1
mlc,crr,-1
mlc,malT,-1
mlc,manX,-1
mlc,manY,-1
mlc,manZ,-1
mlc,mlc,-1
mlc,ptsG,-1
mlc,ptsH,-1
mlc,ptsI,-1
mlrA,cadC,1
mlrA,csgD,1
mlrA,csgE,1
mlrA,csgF,1
mlrA,csgG,1
mlrA,ibaG,1
mlrA,obgE,1
mlrA,rplU,1
mlrA,rpmA,1
mlrA,yhbE,1
mngR,mngA,-1
mngR,mngB,-1
mngR,mngR,-1
mntR,dps,-1
mntR,mntH,-1
mntR,mntP,1
mntR,mntS,-1
mntR,rybA,-1
modE,ccmA,1
modE,ccmB,1
modE,ccmC,1
modE,ccmD,1
modE,ccmE,1
modE,ccmF,1
modE,ccmG,1
modE,ccmH,1
modE,deoA,-1
modE,deoB,-1
modE,deoC,-1
modE,deoD,-1
modE,dmsA,-1
modE,dmsB,-1
modE,dmsC,-1
modE,hycA,1
modE,hycB,1
modE,hycC,1
modE,hycD,1
modE,hycE,1
modE,hycF,1
modE,hycG,1
modE,hycH,1
modE,hycI,1
modE,moaA,1
modE,moaB,1
modE,moaC,1
modE,moaD,1
modE,moaE,1
modE,modA,-1
modE,modB,-1
modE,modC,-1
modE,napA,1
modE,napB,1
modE,napC,1
modE,napD,1
modE,napF,1
modE,napG,1
modE,napH,1
modE,narL,1
modE,narX,1
modE,oppA,-1
modE,oppB,-1
modE,oppC,-1
modE,oppD,-1
modE,oppF,-1
mprA,acrA,-1
mprA,acrB,-1
mprA,emrA,-1
mprA,emrB,-1
mprA,mprA,-1
mqsA,csgD,-1
mqsA,csgE,-1
mqsA,csgF,-1
mqsA,csgG,-1
mqsA,cspD,-1
mqsA,mqsA,-1
mqsA,mqsR,-1
mqsA,rpoS,-1
mraZ,ddlB,-1
mraZ,ftsA,-1
mraZ,ftsI,-1
mraZ,ftsL,-1
mraZ,ftsQ,-1
mraZ,ftsW,-1
mraZ,ftsZ,-1
mraZ,lpxC,-1
mraZ,mioC,-1
mraZ,mraY,-1
mraZ,mraZ,-1
mraZ,murC,-1
mraZ,murD,-1
mraZ,murE,-1
mraZ,murF,-1
mraZ,murG,-1
mraZ,rsmH,-1
murR,murP,-1
murR,murQ,-1
murR,murR,5
nac,abgA,-1
nac,abgR,-1
nac,abpA,-1
nac,aceB,-1
nac,ackA,1
nac,acrE,-1
nac,ahpC,1
nac,alaC,-1
nac,allR,1
nac,amiB,-1
nac,amn,-1
nac,ampD,-1
nac,ansB,-1
nac,ansP,-1
nac,araE,-1
nac,araF,-1
nac,argO,1
nac,argU,1
nac,aroD,-1
nac,aroE,-1
nac,aroF,-1
nac,asnA,-1
nac,asnC,-1
nac,asnT,-1
nac,asnV,-1
nac,bfd,-1
nac,bfr,1
nac,bglB,-1
nac,bglH,-1
nac,bglX,1
nac,bidA,-1
nac,bisC,1
nac,blc,-1
nac,borD,-1
nac,bssS,1
nac,caiF,-1
nac,cbrB,-1
nac,cbrC,-1
nac,ccmA,-1
nac,ccmB,-1
nac,ccmH,-1
nac,cdaR,-1
nac,cfa,-1
nac,cheA,1
nac,cho,-1
nac,chpS,-1
nac,cmtA,1
nac,cmtB,1
nac,cobT,-1
nac,cobU,-1
nac,codA,1
nac,codB,1
nac,cpdB,-1
nac,csiE,-1
nac,curA,-1
nac,cycA,1
nac,cydA,1
nac,cynR,-1
nac,cynT,-1
nac,cysJ,-1
nac,cysQ,1
nac,cysS,-1
nac,dadA,1
nac,dapB,-1
nac,dcm,-1
nac,dcp,1
nac,dcyD,1
nac,ddlA,-1
nac,ddpC,-1
nac,dgcT,-1
nac,dhaK,-1
nac,dhaR,1
nac,dinJ,-1
nac,dkgA,-1
nac,dld,-1
nac,dnaA,-1
nac,dpaA,1
nac,dppA,-1
nac,dsbA,-1
nac,dsbG,1
nac,eamA,-1
nac,ecnA,-1
nac,ecnB,-1
nac,elfA,1
nac,elfG,-1
nac,emrK,-1
nac,eptA,-1
nac,eutS,1
nac,evgA,-1
nac,exuT,-1
nac,fdhD,-1
nac,fdoG,-1
nac,feaB,-1
nac,feaR,5
nac,fepE,-1
nac,fhuF,-1
nac,fklB,-1
nac,fliC,-1
nac,fliD,-1
nac,ftnB,1
nac,fucA,-1
nac,fumD,-1
nac,gabD,1
nac,gabP,1
nac,gabT,1
nac,gadE,1
nac,gadX,-1
nac,gatA,-1
nac,gcvT,-1
nac,gdhA,-1
nac,glaH,-1
nac,glcA,1
nac,glpK,-1
nac,gltA,-1
nac,gltB,-1
nac,gltD,-1
nac,gltF,5
nac,gltP,-1
nac,glxK,-1
nac,gmk,1
nac,gor,-1
nac,greB,-1
nac,groS,1
nac,gspG,-1
nac,gspH,-1
nac,gspM,1
nac,gspO,1
nac,gudX,-1
nac,hcaE,1
nac,hcaR,1
nac,hchA,-1
nac,hemB,-1
nac,hemH,-1
nac,hemN,-1
nac,hfq,-1
nac,hofC,-1
nac,holE,-1
nac,hprR,-1
nac,htpG,-1
nac,htpX,-1
nac,htrE,-1
nac,hupA,1
nac,hxpB,-1
nac,iaaA,1
nac,ibpA,1
nac,icd,1
nac,ileY,1
nac,ilvL,1
nac,ilvN,-1
nac,insK,1
nac,intD,-1
nac,iraP,-1
nac,ispB,-1
nac,ispD,-1
nac,ivy,1
nac,katG,-1
nac,kbaY,1
nac,kbl,-1
nac,kdgR,-1
nac,kdsA,-1
nac,kduI,-1
nac,lapC,-1
nac,lepA,1
nac,lepB,-1
nac,leuL,1
nac,leuO,-1
nac,leuU,-1
nac,ligB,-1
nac,livH,1
nac,livK,-1
nac,livM,-1
nac,lpxH,-1
nac,lrp,-1
nac,lysA,1
nac,lysP,-1
nac,lysR,-1
nac,lysU,-1
nac,macA,-1
nac,malI,-1
nac,malY,-1
nac,map,1
nac,marR,1
nac,mcbA,-1
nac,mcrB,-1
nac,mdtE,1
nac,mdtG,-1
nac,metE,1
nac,metR,-1
nac,metY,-1
nac,mglA,-1
nac,mglB,-1
nac,mgtS,1
nac,micC,1
nac,mioC,-1
nac,mltD,-1
nac,mnmG,-1
nac,mntH,-1
nac,mobA,-1
nac,moeA,1
nac,mreC,-1
nac,mscL,-1
nac,msrA,1
nac,mtfA,-1
nac,nac,-1
nac,nadC,-1
nac,nadD,-1
nac,nanA,-1
nac,nanK,1
nac,napB,-1
nac,napC,-1
nac,narK,-1
nac,narX,-1
nac,nfrB,-1
nac,nlpE,-1
nac,nrdG,-1
nac,nrfF,1
nac,nrfG,1
nac,nudC,-1
nac,nudG,-1
nac,nupC,5
nac,nusA,-1
nac,nusB,-1
nac,ompA,-1
nac,ompF,-1
nac,ompN,-1
nac,ompR,-1
nac,ompT,-1
nac,oppA,1
nac,oppC,-1
nac,ortT,-1
nac,osmB,1
nac,osmY,-1
nac,pabC,-1
nac,patD,1
nac,pdeC,1
nac,pdeF,-1
nac,pdeL,-1
nac,pdxK,-1
nac,pfkB,1
nac,pgaA,1
nac,phoB,-1
nac,phoH,-1
nac,pinQ,-1
nac,pinR,-1
nac,pitB,1
nac,pldA,-1
nac,pntA,-1
nac,polA,-1
nac,ppc,-1
nac,ppdC,1
nac,pphB,-1
nac,ppiB,-1
nac,ppnN,-1
nac,prfC,-1
nac,prmB,-1
nac,pstC,-1
nac,pstS,-1
nac,ptrA,-1
nac,pyrB,-1
nac,pyrL,1
nac,queD,-1
nac,queF,-1
nac,rcsA,-1
nac,rep,-1
nac,rfaH,1
nac,rfbB,-1
nac,rfbC,1
nac,rflP,1
nac,rhtA,-1
nac,rimP,-1
nac,rlmF,1
nac,rlmM,1
nac,rluE,1
nac,rnlB,-1
nac,rplU,-1
nac,rpmH,1
nac,rpoZ,-1
nac,rsd,-1
nac,rsmF,-1
nac,rutB,1
nac,sbcD,-1
nac,scpB,-1
nac,sdaA,-1
nac,sdhC,1
nac,sdiA,-1
nac,secG,-1
nac,selC,1
nac,serA,-1
nac,shiA,-1
nac,shoB,1
nac,sibA,1
nac,sibE,-1
nac,spf,-1
nac,srlR,-1
nac,srsR,-1
nac,ssuE,-1
nac,stfR,-1
nac,sucA,-1
nac,tauA,-1
nac,tdcA,-1
nac,tdcR,-1
nac,tfaQ,-1
nac,tfaR,-1
nac,tff,-1
nac,thiL,-1
nac,thrS,-1
nac,tnaA,-1
nac,tnaB,-1
nac,tnaC,1
nac,tolB,-1
nac,tomB,1
nac,torA,-1
nac,torI,1
nac,trxB,-1
nac,ubiA,-1
nac,ubiT,-1
nac,ubiU,-1
nac,ugd,-1
nac,uhpA,-1
nac,uspA,-1
nac,uspC,1
nac,uspG,-1
nac,uvrY,-1
nac,uxaC,-1
nac,waaF,-1
nac,waaG,-1
nac,wcaE,1
nac,wcaF,1
nac,wecH,1
nac,wrbA,1
nac,wza,-1
nac,wzb,-1
nac,wzc,-1
nac,wzzE,1
nac,xapR,-1
nac,xdhA,-1
nac,yadC,-1
nac,yadM,-1
nac,yaeF,-1
nac,yafC,-1
nac,yafD,1
nac,yafN,-1
nac,yafO,-1
nac,yafQ,-1
nac,yafV,1
nac,yagU,1
nac,yaiS,1
nac,yaiY,-1
nac,yaiZ,1
nac,yajD,-1
nac,yajO,-1
nac,ybaL,-1
nac,ybbC,-1
nac,ybbW,1
nac,ybcK,1
nac,ybcV,-1
nac,ybdK,1
nac,ybdR,-1
nac,ybeQ,1
nac,ybeR,1
nac,ybeT,1
nac,ybeU,-1
nac,ybfC,-1
nac,ybgC,-1
nac,ybgE,1
nac,ybhD,1
nac,ybhH,-1
nac,ybhI,-1
nac,ybhM,1
nac,ybjP,1
nac,ybjQ,1
nac,ybjX,-1
nac,ycaC,-1
nac,ycaD,-1
nac,ycaK,1
nac,ycaN,1
nac,yccM,-1
nac,ycgB,-1
nac,ycgJ,-1
nac,ycgV,1
nac,ycgX,1
nac,ychA,-1
nac,yciZ,-1
nac,ydaT,-1
nac,ydaU,1
nac,ydcI,1
nac,ydcS,1
nac,ydcT,1
nac,ydcU,1
nac,ydcV,1
nac,ydcY,-1
nac,ydcZ,-1
nac,ydeE,1
nac,ydeP,-1
nac,ydeQ,-1
nac,ydfK,-1
nac,ydfR,-1
nac,ydgH,-1
nac,ydiB,-1
nac,ydiL,1
nac,ydiM,-1
nac,ydiO,-1
nac,ydiP,-1
nac,ydiY,-1
nac,yebQ,-1
nac,yecD,1
nac,yecE,1
nac,yecF,-1
nac,yedL,-1
nac,yeeZ,-1
nac,yegH,1
nac,yegL,-1
nac,yegR,-1
nac,yehE,-1
nac,yeiE,-1
nac,yeiH,1
nac,yejB,-1
nac,yejG,-1
nac,yfaE,-1
nac,yfbK,-1
nac,yfbL,1
nac,yfbV,-1
nac,yfcO,-1
nac,yfcP,-1
nac,yfdE,-1
nac,yfdV,1
nac,yfeK,1
nac,yfeS,-1
nac,yfgG,1
nac,yfgH,-1
nac,yfhL,-1
nac,yfiL,1
nac,yfiR,-1
nac,yfjI,-1
nac,ygaC,-1
nac,ygaM,-1
nac,ygaP,-1
nac,ygaV,-1
nac,ygaZ,-1
nac,ygcE,-1
nac,ygcO,-1
nac,ygcP,-1
nac,ygcS,-1
nac,ygdB,-1
nac,ygdR,-1
nac,ygeG,-1
nac,yggP,-1
nac,yghG,1
nac,yghS,-1
nac,yghT,-1
nac,ygiF,-1
nac,ygiL,1
nac,ygiM,-1
nac,ygiN,-1
nac,ygiZ,-1
nac,ygjH,1
nac,ygjI,-1
nac,yhaB,1
nac,yhaI,-1
nac,yhbX,1
nac,yhcA,-1
nac,yhcC,1
nac,yhcD,-1
nac,yhdV,-1
