"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"2185","yjfZ",0,1,0,0,0,0,0,0,0,0,0
"2186","yjgN",0,1,0,0,0,0,0,0,0,0,0
"2187","ykgH",0,1,0,0,0,0,0,0,0,0,0
"2188","ykgL",0,1,0,0,0,0,0,0,0,0,0
"2189","ymjA",0,1,0,0,0,0,0,0,0,0,0
"2190","ynaK",0,1,0,0,0,0,0,0,0,0,0
"2191","yneK",0,1,0,0,0,0,0,0,0,0,0
"2192","ynfA",0,1,0,0,0,0,0,0,0,0,0
"2193","ynjF",0,1,0,0,0,0,0,0,0,0,0
"2194","yobB",1,0,0,0,0,0,1,0,0,0,0
"2195","yohO",0,1,0,0,0,0,0,0,0,0,0
"2196","yqeH",0,1,0,0,0,0,0,0,0,0,0
"2197","yqeJ",0,1,0,0,0,0,0,0,0,0,0
"2198","yqeK",0,1,0,0,0,0,0,0,0,0,0
"2199","yraH",0,1,0,0,0,0,0,0,0,0,0
"2200","yrhB",0,1,0,0,0,0,0,0,0,0,0
"2201","creC",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"2202","nanX",0,1,0,0,0,0,0,0,0,0,0
"2203","nanY",1,0,0,1,0,0,0,0,0,0,0
"2204","torC",1,0,0,0.5,0,0,0,0,0.5,0,0
"2205","nimT",0,1,0,0,0,0,0,0,0,0,0
"2206","dkgB",0,1,0,0,0,0,0,0,0,0,0
"2207","grxD",1,0,0,0,0,0,0,0,1,0,0
"2208","mepH",0,1,0,0,0,0,0,0,0,0,0
"2209","mhpT",0,1,0,0,0,0,0,0,0,0,0
"2210","rffC",0,1,0,0,0,0,0,0,0,0,0
"2211","rffH",0,1,0,0,0,0,0,0,0,0,0
"2212","rffM",0,1,0,0,0,0,0,0,0,0,0
"2213","tsgA",0,1,0,0,0,0,0,0,0,0,0
"2214","wecE",0,1,0,0,0,0,0,0,0,0,0
"2215","wecF",0,1,0,0,0,0,0,0,0,0,0
"2216","wzxE",0,1,0,0,0,0,0,0,0,0,0
"2217","wzyE",0,1,0,0,0,0,0,0,0,0,0
"2218","ydbD",0,1,0,0,0,0,0,0,0,0,0
"2219","alx",0,1,0,0,0,0,0,0,0,0,0
"2220","exoX",0,1,0,0,0,0,0,0,0,0,0
"2221","narU",1,0,0,1,0,0,0,0,0,0,0
"2222","narV",0,1,0,0,0,0,0,0,0,0,0
"2223","narW",0,1,0,0,0,0,0,0,0,0,0
"2224","narZ",0,1,0,0,0,0,0,0,0,0,0
"2225","potE",0,1,0,0,0,0,0,0,0,0,0
"2226","queE",0,1,0,0,0,0,0,0,0,0,0
"2227","speF",0,1,0,0,0,0,0,0,0,0,0
"2228","speFL",0,1,0,0,0,0,0,0,0,0,0
"2229","uof",0,1,0,0,0,0,0,0,0,0,0
"2230","znuC",1,0,0,1,0,0,0,0,0,0,0
"2231","paaY",1,0,0,0,0,0,0,0,1,0,0
"2232","ppsR",0,1,0,0,0,0,0,0,0,0,0
"2233","mpaA",0,1,0,0,0,0,0,0,0,0,0
"2234","mppA",0,1,0,0,0,0,0,0,0,0,0
"2235","ycjG",0,1,0,0,0,0,0,0,0,0,0
"2236","ymjC",0,1,0,0,0,0,0,0,0,0,0
"2237","ymjD",0,1,0,0,0,0,0,0,0,0,0
"2238","phnC",1,0,0,1,0,0,0,0,0,0,0
"2239","phnD",1,0,0,1,0,0,0,0,0,0,0
"2240","phnF",1,0,0,1,0,0,0,0,0,0,0
"2241","phnG",1,0,0,1,0,0,0,0,0,0,0
"2242","phnH",1,0,0,1,0,0,0,0,0,0,0
"2243","phnI",1,0,0,1,0,0,0,0,0,0,0
"2244","phnJ",1,0,0,1,0,0,0,0,0,0,0
"2245","phnK",1,0,0,1,0,0,0,0,0,0,0
"2246","phnL",1,0,0,1,0,0,0,0,0,0,0
"2247","phnM",1,0,0,1,0,0,0,0,0,0,0
"2248","phnN",1,0,0,1,0,0,0,0,0,0,0
"2249","phnO",1,0,0,1,0,0,0,0,0,0,0
"2250","phnP",1,0,0,1,0,0,0,0,0,0,0
"2251","rcdB",0,1,0,0,0,0,0,0,0,0,0
"2252","sbcC",1,0,0,0,0,0,0,0,1,0,0
"2253","glgB",0,1,0,0,0,0,0,0,0,0,0
"2254","mgtL",0,1,0,0,0,0,0,0,0,0,0
"2255","rstB",0,1,0,0,0,0,0,0,0,0,0
"2256","ryjB",0,1,0,0,0,0,0,0,0,0,0
"2257","ygjV",0,1,0,0,0,0,0,0,0,0,0
"2258","punC",0,1,0,0,0,0,0,0,0,0,0
"2259","glnB",1,0,0,0,0,0,0,0,1,0,0
"2260","hflD",1,0,0,0,0,0,0,0,1,0,0
"2261","yhjX",0,1,0,0,0,0,0,0,0,0,0
"2262","ydaS",0,1,0,0,0,0,0,0,0,0,0
"2263","ydaV",0,1,0,0,0,0,0,0,0,0,0
"2264","ydaW",0,1,0,0,0,0,0,0,0,0,0
"2265","ralR",0,1,0,0,0,0,0,0,0,0,0
"2266","dcd",0,1,0,0,0,0,0,0,0,0,0
"2267","yagK",0,1,0,0,0,0,0,0,0,0,0
"2268","rclA",0,1,0,0,0,0,0,0,0,0,0
"2269","rclC",0,1,0,0,0,0,0,0,0,0,0
"2270","wcaA",1,0,0,1,0,0,0,0,0,0,0
"2271","wcaB",1,0,0,1,0,0,0,0,0,0,0
"2272","bdm",0,1,0,0,0,0,0,0,0,0,0
"2273","rarA",1,0,0,1,0,0,0,0,0,0,0
"2274","mltF",0,1,0,0,0,0,0,0,0,0,0
"2275","yhbO",0,1,0,0,0,0,0,0,0,0,0
"2276","3'ETS<i>leuZ</i>",0,1,0,0,0,0,0,0,0,0,0
"2277","acpS",0,1,0,0,0,0,0,0,0,0,0
"2278","amyA",0,1,0,0,0,0,0,0,0,0,0
"2279","arfA",0,1,0,0,0,0,0,0,0,0,0
"2280","argV",0,1,0,0,0,0,0,0,0,0,0
"2281","argY",0,1,0,0,0,0,0,0,0,0,0
"2282","asnU",0,1,0,0,0,0,0,0,0,0,0
"2283","azoR",0,1,0,0,0,0,0,0,0,0,0
"2284","bamC",1,0,0,1,0,0,0,0,0,0,0
"2285","bcsF",0,1,0,0,0,0,0,0,0,0,0
"2286","bcsG",0,1,0,0,0,0,0,0,0,0,0
"2287","btuD",0,1,0,0,0,0,0,0,0,0,0
"2288","btuF",1,0,0,1,0,0,0,0,0,0,0
"2289","cedA",0,1,0,0,0,0,0,0,0,0,0
"2290","chpB",0,1,0,0,0,0,0,0,0,0,0
"2291","cutA",0,1,0,0,0,0,0,0,0,0,0
"2292","cysT",0,1,0,0,0,0,0,0,0,0,0
"2293","dam",0,1,0,0,0,0,0,0,0,0,0
"2294","damX",0,1,0,0,0,0,0,0,0,0,0
"2295","dapA",0,1,0,0,0,0,0,0,0,0,0
"2296","dapF",0,1,0,0,0,0,0,0,0,0,0
"2297","degS",0,1,0,0,0,0,0,0,0,0,0
"2298","dut",0,1,0,0,0,0,0,0,0,0,0
"2299","dxs",0,1,0,0,0,0,0,0,0,0,0
"2300","fmt",0,1,0,0,0,0,0,0,0,0,0
"2301","frsA",0,1,0,0,0,0,0,0,0,0,0
"2302","ftsH",1,0,0,1,0,0,0,0,0,0,0
"2303","gfcA",1,0,0,0,0,0,0,0,1,0,0
"2304","glrK",0,1,0,0,0,0,0,0,0,0,0
"2305","glyV",0,1,0,0,0,0,0,0,0,0,0
"2306","glyW",0,1,0,0,0,0,0,0,0,0,0
"2307","glyX",0,1,0,0,0,0,0,0,0,0,0
"2308","glyY",0,1,0,0,0,0,0,0,0,0,0
"2309","gnsA",1,0,0,1,0,0,0,0,0,0,0
"2310","gph",0,1,0,0,0,0,0,0,0,0,0
"2311","grxC",0,1,0,0,0,0,0,0,0,0,0
"2312","ibsC",0,1,0,0,0,0,0,0,0,0,0
"2313","ibsD",0,1,0,0,0,0,0,0,0,0,0
"2314","ileX",0,1,0,0,0,0,0,0,0,0,0
"2315","intS",0,1,0,0,0,0,0,0,0,0,0
"2316","kdsC",0,1,0,0,0,0,0,0,0,0,0
"2317","kdsD",0,1,0,0,0,0,0,0,0,0,0
"2318","lapA",1,0,0,1,0,0,0,0,0,0,0
"2319","lapB",1,0,0,1,0,0,0,0,0,0,0
"2320","leuZ",0,1,0,0,0,0,0,0,0,0,0
"2321","lhr",1,0,0,1,0,0,0,0,0,0,0
"2322","loiP",0,1,0,0,0,0,0,0,0,0,0
"2323","lptA",1,0,0,1,0,0,0,0,0,0,0
"2324","lptB",1,0,0,1,0,0,0,0,0,0,0
"2325","lptC",0,1,0,0,0,0,0,0,0,0,0
"2326","lptD",1,0,0,1,0,0,0,0,0,0,0
"2327","metW",0,1,0,0,0,0,0,0,0,0,0
"2328","metZ",0,1,0,0,0,0,0,0,0,0,0
"2329","mfd",0,1,0,0,0,0,0,0,0,0,0
"2330","nei",0,1,0,0,0,0,0,0,0,0,0
"2331","nnr",0,1,0,0,0,0,0,0,0,0,0
"2332","npr",0,1,0,0,0,0,0,0,0,0,0
"2333","nudB",0,1,0,0,0,0,0,0,0,0,0
"2334","opgG",1,0,0,1,0,0,0,0,0,0,0
"2335","opgH",1,0,0,1,0,0,0,0,0,0,0
"2336","pabA",1,0,0,1,0,0,0,0,0,0,0
"2337","panB",0,1,0,0,0,0,0,0,0,0,0
"2338","panC",0,1,0,0,0,0,0,0,0,0,0
"2339","pgpB",0,1,0,0,0,0,0,0,0,0,0
"2340","pheL",0,1,0,0,0,0,0,0,0,0,0
"2341","pntB",0,1,0,0,0,0,0,0,0,0,0
"2342","pth",0,1,0,0,0,0,0,0,0,0,0
"2343","rapA",1,0,0,1,0,0,0,0,0,0,0
"2344","rapZ",1,0,0,1,0,0,0,0,0,0,0
"2345","rdlD",0,1,0,0,0,0,0,0,0,0,0
"2346","ribD",0,1,0,0,0,0,0,0,0,0,0
"2347","rirA",0,1,0,0,0,0,0,0,0,0,0
"2348","rnc",0,1,0,0,0,0,0,0,0,0,0
"2349","rnd",0,1,0,0,0,0,0,0,0,0,0
"2350","rpe",0,1,0,0,0,0,0,0,0,0,0
"2351","rraA",1,0,0,1,0,0,0,0,0,0,0
"2352","rraB",0,1,0,0,0,0,0,0,0,0,0
"2353","rsmG",1,0,0,1,0,0,0,0,0,0,0
"2354","ruvC",0,1,0,0,0,0,0,0,0,0,0
"2355","ryeA",0,1,0,0,0,0,0,0,0,0,0
"2356","ryfD",0,1,0,0,0,0,0,0,0,0,0
"2357","serW",0,1,0,0,0,0,0,0,0,0,0
"2358","sibB",0,1,0,0,0,0,0,0,0,0,0
"2359","sibD",0,1,0,0,0,0,0,0,0,0,0
"2360","sokB",0,1,0,0,0,0,0,0,0,0,0
"2361","sokC",0,1,0,0,0,0,0,0,0,0,0
"2362","ssrA",0,1,0,0,0,0,0,0,0,0,0
"2363","trpL",1,0,0,0,0,0,0,0,1,0,0
"2364","trpS",0,1,0,0,0,0,0,0,0,0,0
"2365","tsaE",0,1,0,0,0,0,0,0,0,0,0
"2366","ttdB",0,1,0,0,0,0,0,0,0,0,0
"2367","ttdT",0,1,0,0,0,0,0,0,0,0,0
"2368","tyrA",1,0,0,0.5,0,0,0,0,0.5,0,0
"2369","tyrB",1,0,0,0,0,0,0,0,1,0,0
"2370","ubiI",0,1,0,0,0,0,0,0,0,0,0
"2371","umpG",0,1,0,0,0,0,0,0,0,0,0
"2372","valV",0,1,0,0,0,0,0,0,0,0,0
"2373","valW",0,1,0,0,0,0,0,0,0,0,0
"2374","waaB",0,1,0,0,0,0,0,0,0,0,0
"2375","waaJ",0,1,0,0,0,0,0,0,0,0,0
"2376","waaL",1,0,0,1,0,0,0,0,0,0,0
"2377","waaO",0,1,0,0,0,0,0,0,0,0,0
"2378","waaP",0,1,0,0,0,0,0,0,0,0,0
"2379","waaS",0,1,0,0,0,0,0,0,0,0,0
"2380","waaU",0,1,0,0,0,0,0,0,0,0,0
"2381","xapA",1,0,0,1,0,0,0,0,0,0,0
"2382","xapB",1,0,0,1,0,0,0,0,0,0,0
"2383","xerD",1,0,0,1,0,0,0,0,0,0,0
"2384","xtpA",0,1,0,0,0,0,0,0,0,0,0
"2385","ybeD",1,0,0,1,0,0,0,0,0,0,0
"2386","yciX",1,0,0,0,0,0,0,0,1,0,0
"2387","ydfA",0,1,0,0,0,0,0,0,0,0,0
"2388","ydfB",0,1,0,0,0,0,0,0,0,0,0
"2389","ydfC",0,1,0,0,0,0,0,0,0,0,0
"2390","yebB",0,1,0,0,0,0,0,0,0,0,0
"2391","yhaV",0,1,0,0,0,0,0,0,0,0,0
"2392","yigA",0,1,0,0,0,0,0,0,0,0,0
"2393","ykgO",0,1,0,0,0,0,0,0,0,0,0
"2394","yliM",0,1,0,0,0,0,0,0,0,0,0
"2395","ymiA",1,0,0,0,0,0,0,0,1,0,0
"2396","ymiC",1,0,0,1,0,0,0,0,0,0,0
"2397","ypfN",1,0,0,1,0,0,0,0,0,0,0
"2398","yrbG",0,1,0,0,0,0,0,0,0,0,0
"2399","yrbN",0,1,0,0,0,0,0,0,0,0,0
"2400","zntA",0,1,0,0,0,0,0,0,0,0,0
"2401","bamA",0,1,0,0,0,0,0,0,0,0,0
"2402","bamB",0,1,0,0,0,0,0,0,0,0,0
"2403","bamD",0,1,0,0,0,0,0,0,0,0,0
"2404","bepA",0,1,0,0,0,0,0,0,0,0,0
"2405","der",0,1,0,0,0,0,0,0,0,0,0
"2406","dolP",0,1,0,0,0,0,0,0,0,0,0
"2407","essD",0,1,0,0,0,0,0,0,0,0,0
"2408","lpxP",0,1,0,0,0,0,0,0,0,0,0
"2409","rrrD",0,1,0,0,0,0,0,0,0,0,0
"2410","rseP",0,1,0,0,0,0,0,0,0,0,0
"2411","ydhI",0,1,0,0,0,0,0,0,0,0,0
"2412","ydhJ",0,1,0,0,0,0,0,0,0,0,0
"2413","yfgD",0,1,0,0,0,0,0,0,0,0,0
"2414","yghF",0,1,0,0,0,0,0,0,0,0,0
"2415","yicI",0,1,0,0,0,0,0,0,0,0,0
"2416","cnoX",0,1,0,0,0,0,0,0,0,0,0
"2417","hemW",0,1,0,0,0,0,0,0,0,0,0
"2418","mbiA",0,1,0,0,0,0,0,0,0,0,0
"2419","osmF",1,0,0,1,0,0,0,0,0,0,0
"2420","pncC",0,1,0,0,0,0,0,0,0,0,0
"2421","rdgB",0,1,0,0,0,0,0,0,0,0,0
"2422","rsmJ",0,1,0,0,0,0,0,0,0,0,0
"2423","yccE",0,1,0,0,0,0,0,0,0,0,0
"2424","yehR",0,1,0,0,0,0,0,0,0,0,0
"2425","yehW",1,0,0,1,0,0,0,0,0,0,0
"2426","yiaA",0,1,0,0,0,0,0,0,0,0,0
"2427","yjaZ",0,1,0,0,0,0,0,0,0,0,0
"2428","yjiT",0,1,0,0,0,0,0,0,0,0,0
"2429","yahE",0,1,0,0,0,0,0,0,0,0,0
"2430","ygfK",0,1,0,0,0,0,0,0,0,0,0
"2431","bsmA",1,0,0,1,0,0,0,0,0,0,0
"2432","insCD5",0,1,0,0,0,0,0,0,0,0,0
"2433","insD5",0,1,0,0,0,0,0,0,0,0,0
"2434","insI1",0,1,0,0,0,0,0,0,0,0,0
"2435","insN",0,1,0,0,0,0,0,0,0,0,0
"2436","rssA",0,1,0,0,0,0,0,0,0,0,0
"2437","ryjA",0,1,0,0,0,0,0,0,0,0,0
"2438","yffO",0,1,0,0,0,0,0,0,0,0,0
"2439","yffP",0,1,0,0,0,0,0,0,0,0,0
"2440","yihG",0,1,0,0,0,0,0,0,0,0,0
"2441","yqiH",0,1,0,0,0,0,0,0,0,0,0
"2442","yqiI",0,1,0,0,0,0,0,0,0,0,0
"2443","fdhE",0,1,0,0,0,0,0,0,0,0,0
"2444","zapG",0,1,0,0,0,0,0,0,0,0,0
"2445","mdtM",0,1,0,0,0,0,0,0,0,0,0
"2446","fldA",0,1,0,0,0,0,0,0,0,0,0
"2447","nepI",0,1,0,0,0,0,0,0,0,0,0
"2448","gss",0,1,0,0,0,0,0,0,0,0,0
"2449","yafL",0,1,0,0,0,0,0,0,0,0,0
"2450","yfdM",0,1,0,0,0,0,0,0,0,0,0
"2451","yfdN",0,1,0,0,0,0,0,0,0,0,0
"2452","yfdO",0,1,0,0,0,0,0,0,0,0,0
"2453","yfdP",0,1,0,0,0,0,0,0,0,0,0
"2454","yfdQ",0,1,0,0,0,0,0,0,0,0,0
"2455","ydcO",0,1,0,0,0,0,0,0,0,0,0
"2456","yagA",0,1,0,0,0,0,0,0,0,0,0
"2457","yagB",0,1,0,0,0,0,0,0,0,0,0
"2458","ybiY",0,1,0,0,0,0,0,0,0,0,0
"2459","ompG",0,1,0,0,0,0,0,0,0,0,0
"2460","ycjM",0,1,0,0,0,0,0,0,0,0,0
"2461","ycjN",0,1,0,0,0,0,0,0,0,0,0
"2462","ycjQ",0,1,0,0,0,0,0,0,0,0,0
"2463","ycjR",0,1,0,0,0,0,0,0,0,0,0
"2464","ycjS",0,1,0,0,0,0,0,0,0,0,0
"2465","ycjT",0,1,0,0,0,0,0,0,0,0,0
"2466","ycjU",0,1,0,0,0,0,0,0,0,0,0
"2467","ycjV",0,1,0,0,0,0,0,0,0,0,0
"2468","smrB",0,1,0,0,0,0,0,0,0,0,0
"2469","ftp",0,1,0,0,0,0,0,0,0,0,0
"2470","uspF",0,1,0,0,0,0,0,0,0,0,0
"2471","ygbJ",0,1,0,0,0,0,0,0,0,0,0
"2472","ygiD",0,1,0,0,0,0,0,0,0,0,0
"2473","yhaK",0,1,0,0,0,0,0,0,0,0,0
"2474","yqjF",0,1,0,0,0,0,0,0,0,0,0
"2475","adeP",0,1,0,0,0,0,0,0,0,0,0
"2476","yiaT",0,1,0,0,0,0,0,0,0,0,0
"2477","yiaV",0,1,0,0,0,0,0,0,0,0,0
"2478","yiaW",0,1,0,0,0,0,0,0,0,0,0
"2479","ppiC",0,1,0,0,0,0,0,0,0,0,0
"2480","dauA",0,1,0,0,0,0,0,0,0,0,0
"2481","sspA",0,1,0,0,0,0,0,0,0,0,0
"2482","yjjY",0,1,0,0,0,0,0,0,0,0,0
