"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"1767","ydcY",0,1,0,0,0,0,0,0,0,0,0
"1768","rbsC",1,0,0,0,0,0,0.2,0,0,0,0.8
"1769","ispZ",0,1,0,0,0,0,0,0,0,0,0
"1770","yihS",1,0,0,0,0,0,0,0,0,0,1
"1771","yidQ",1,0,0,0,0,0,0,1,0,0,0
"1772","yajD",0,1,0,0,0,0,0,0,0,0,0
"1773","ada",1,0,0,0,0,0,0,0,0,0,1
"1774","uxaA",1,0,0,0,0,0,0,0,0,0,1
"1775","greB",0,1,0,0,0,0,0,0,0,0,0
"1776","yafC",0,1,0,0,0,0,0,0,0,0,0
"1777","ptsN",1,0,0,0,0,0,0,0,0,0,1
"1778","ilvL",1,0,0,0,0,0,0,0,0,0,1
"1779","phoR",1,0,0,0,0,0.5,0,0,0,0,0.5
"1780","rbn",1,0,0,0,0,0,0,0,0,0,1
"1781","ugpE",1,0,0,0,0,0,0,0,0,0,1
"1782","yqfA",0,1,0,0,0,0,0,0,0,0,0
"1783","uvrA",1,0,0,0,0,0,0,0,0,0,1
"1784","fdoG",0,1,0,0,0,0,0,0,0,0,0
"1785","pgpA",1,0,0,0,0,0,0,0,0,0,1
"1786","katG",1,0,0,0,0,0,0,0,0,0,1
"1787","rbsD",1,0,0,0,0,0,0.2,0,0,0,0.8
"1788","yabI",0,1,0,0,0,0,0,0,0,0,0
"1789","argG",1,0,0,0,0,0,0,0,0,0,1
"1790","htpX",1,0,0,0,0,0,0,0,0,0,1
"1791","acpP",1,0,0,0,0,0,0,0,0,0,1
"1792","frr",0,1,0,0,0,0,0,0,0,0,0
"1793","hupA",1,0,0,0,0,0,0,0,0,0,1
"1794","crp",1,0,0,0,0,0,0,0,0,0,1
"1795","fldB",1,0,0,0,0,0,0,0,0,0,1
"1796","feaR",1,0,0,0,0,0,0,0,0,0,1
"1797","ribA",1,0,0,0,0,0,0,0,0,0,1
"1798","fucU",1,0,0,0.25,0,0,0,0,0,0,0.75
"1799","uxaC",1,0,0,0,0,0,0,0,0,0,1
"1800","intB",0,1,0,0,0,0,0,0,0,0,0
"1801","ydcS",0,1,0,0,0,0,0,0,0,0,0
"1802","rpoH",1,0,0,0,0,0,0,0.25,0,0,0.75
"1803","glk",1,0,0,0,0,0,0,0,0,0,1
"1804","slyD",0,1,0,0,0,0,0,0,0,0,0
"1805","yhhW",0,1,0,0,0,0,0,0,0,0,0
"1806","garP",1,0,0,0,0,0,0,0,0,0,1
"1807","pal",0,1,0,0,0,0,0,0,0,0,0
"1808","norV",1,0,0,0,0,0,0,0,0,0,1
"1809","yfeS",0,1,0,0,0,0,0,0,0,0,0
"1810","csrA",1,0,0,0,0,0,0,0,0,0,1
"1811","hfq",1,0,0,0,0,0,0,0,0,0,1
"1812","frmA",0,1,0,0,0,0,0,0,0,0,0
"1813","marR",1,0,0,0.0555555555555556,0,0.166666666666667,0,0,0,0.0555555555555556,0.722222222222222
"1814","marA",1,0,0,0,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0.0526315789473684,0.736842105263158
"1815","marB",1,0,0,0.0357142857142857,0,0.107142857142857,0.0714285714285714,0,0.0357142857142857,0.0357142857142857,0.714285714285714
"1816","rprA",0,1,0,0,0,0,0,0,0,0,0
"1817","phoP",0,1,0,0,0,0,0,0,0,0,0
"1818","phoU",1,0,0,0.2,0,0,0,0.2,0,0,0.6
"1819","pstB",1,0,0,0.2,0,0,0,0.2,0,0,0.6
"1820","rclB",0,1,0,0,0,0,0,0,0,0,0
"1821","tsuA",0,1,0,0,0,0,0,0,0,0,0
"1822","tsuB",0,1,0,0,0,0,0,0,0,0,0
"1823","hiuH",1,0,0,0.25,0,0,0,0,0,0,0.75
"1824","msrP",1,0,0,0.25,0,0,0,0,0,0,0.75
"1825","msrQ",1,0,0,0.25,0,0,0,0,0,0,0.75
"1826","yjgH",0,1,0,0,0,0,0,0,0,0,0
"1827","bdcA",0,1,0,0,0,0,0,0,0,0,0
"1828","ahpF",1,0,0,0,0,0,0,0,0,0,1
"1829","yfcF",0,1,0,0,0,0,0,0,0,0,0
"1830","ahpC",1,0,0,0,0,0,0,0,0,0,1
"1831","recN",1,0,0,0,0,0,0,0,0,0,1
"1832","nfo",1,0,0,0,0,0,0,0,0,0,1
"1833","hscA",0,1,0,0,0,0,0,0,0,0,0
"1834","iscX",0,1,0,0,0,0,0,0,0,0,0
"1835","gshB",0,1,0,0,0,0,0,0,0,0,0
"1836","cbl",1,0,0,0,0,0,0,0,0,0,1
"1837","cysC",1,0,0,0,0,0,0,0,0,0,1
"1838","cysH",1,0,0,0,0,0,0,0.5,0,0,0.5
"1839","cysA",1,0,0,0,0,0,0,0,0,0,1
"1840","cysW",1,0,0,0,0,0,0,0,0,0,1
"1841","pepB",0,1,0,0,0,0,0,0,0,0,0
"1842","bhsA",1,0,0,0,0,0,0,0,0,0,1
"1843","ldtC",1,0,0,0,0,0,0,0,0,0,1
"1844","comR",0,1,0,0,0,0,0,0,0,0,0
"1845","groS",1,0,0,0,0,0,0,0,0,0,1
"1846","hslU",0,1,0,0,0,0,0,0,0,0,0
"1847","groL",1,0,0,0,0,0,0,0,0,0,1
"1848","kefC",0,1,0,0,0,0,0,0,0,0,0
"1849","tcyN",0,1,0,0,0,0,0,0,0,0,0
"1850","msrP",1,0,0,0.25,0,0,0,0,0,0,0.75
"1851","msrQ",1,0,0,0.25,0,0,0,0,0,0,0.75
"1852","ybjC",1,0,0,0,0,0,0,0,0,0,1
"1853","cynT",1,0,0,0,0,0,0,0,0,0,1
"1854","cynS",1,0,0,0,0,0,0,0,0,0,1
"1855","cynX",1,0,0,0,0,0,0,0,0,0,1
"1856","yqhG",0,1,0,0,0,0,0,0,0,0,0
"1857","arnB",0,1,0,0,0,0,0,0,0,0,0
"1858","yjcH",1,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.666666666666667
"1859","trpC",1,0,0,0,0,0,0,0,0,0,1
"1860","cspB",0,1,0,0,0,0,0,0,0,0,0
"1861","ygeY",0,1,0,0,0,0,0,0,0,0,0
"1862","hyuA",0,1,0,0,0,0,0,0,0,0,0
"1863","xdhD",0,1,0,0,0,0,0,0,0,0,0
"1864","flu",1,0,0,0,0,0,0,0,0,0,1
"1865","ygfM",0,1,0,0,0,0,0,0,0,0,0
"1866","mokA",0,1,0,0,0,0,0,0,0,0,0
"1867","ygeX",0,1,0,0,0,0,0,0,0,0,0
"1868","fimC",1,0,0,0,0,0,0,0.25,0,0,0.75
"1869","cspB",0,1,0,0,0,0,0,0,0,0,0
"1870","fimA",1,0,0,0,0,0,0,0.25,0,0,0.75
"1871","fimF",1,0,0,0,0,0,0,0.25,0,0,0.75
"1872","fimI",1,0,0,0,0,0,0,0.25,0,0,0.75
"1873","ygaY",0,1,0,0,0,0,0,0,0,0,0
"1874","ttcC",0,1,0,0,0,0,0,0,0,0,0
"1875","ompF",1,0,0,0,0,0,0.0714285714285714,0,0,0,0.928571428571428
"1876","puuA",1,0,0,0,0,0,0,0,0,0,1
"1877","ilvN",1,0,0,0,0,0,0,0,0,0,1
"1878","yceK",0,1,0,0,0,0,0,0,0,0,0
"1879","uspG",0,1,0,0,0,0,0,0,0,0,0
"1880","xanP",0,1,0,0,0,0,0,0,0,0,0
"1881","ymdF",0,1,0,0,0,0,0,0,0,0,0
"1882","cbpM",1,0,0,0,0,0,0,0,0,0,1
"1883","yncL",0,1,0,0,0,0,0,0,0,0,0
"1884","srlR",1,0,0,0,0,0,0,0,0,0,1
"1885","srlB",1,0,0,0,0,0,0,0,0,0,1
"1886","srlE",1,0,0,0,0,0,0,0,0,0,1
"1887","metH",1,0,0,0,0,0,0,0,0,0,1
"1888","cheR",0,1,0,0,0,0,0,0,0,0,0
"1889","yjiA",0,1,0,0,0,0,0,0,0,0,0
"1890","hslJ",1,0,0,0,0,0,0,0,0,0,1
"1891","wcaF",0,1,0,0,0,0,0,0,0,0,0
"1892","waaH",1,0,0,0,0,0,0,0,0,0,1
"1893","ytfF",0,1,0,0,0,0,0,0,0,0,0
"1894","cheW",0,1,0,0,0,0,0,0,0,0,0
"1895","btsT",1,0,0,0,0,0,0,0,0,0,1
"1896","recA",1,0,0,0,0,0,0,0,0,0,1
"1897","hyfD",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"1898","rutD",1,0,0,0,0,0,0,0,0,0,1
"1899","fadR",1,0,0,0,0,0,0,0,0,0,1
"1900","aas",0,1,0,0,0,0,0,0,0,0,0
"1901","trmJ",0,1,0,0,0,0,0,0,0,0,0
"1902","tmk",0,1,0,0,0,0,0,0,0,0,0
"1903","fadR",1,0,0,0,0,0,0,0,0,0,1
"1904","pspF",0,1,0,0,0,0,0,0,0,0,0
"1905","yfaX",0,1,0,0,0,0,0,0,0,0,0
"1906","oxyR",1,0,0,0,0,0,0,0,0,0,1
"1907","btsT",1,0,0,0,0,0,0,0,0,0,1
"1908","glnQ",1,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0,0.555555555555556
"1909","oppD",1,0,0,0,0,0,0.5,0,0,0,0.5
"1910","ddpF",1,0,0,0,0,0,0,0,0,0,1
"1911","ydeN",1,0,0,0,0,0,0,0,0,0,1
"1912","yeaV",0,1,0,0,0,0,0,0,0,0,0
"1913","fruB",0,1,0,0,0,0,0,0,0,0,0
"1914","focB",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"1915","lgoT",0,1,0,0,0,0,0,0,0,0,0
"1916","ivy",0,1,0,0,0,0,0,0,0,0,0
"1917","yaiY",1,0,0,0,0,0,0,0,0,0,1
"1918","ldtB",0,1,0,0,0,0,0,0,0,0,0
"1919","ycfJ",0,1,0,0,0,0,0,0,0,0,0
"1920","ydcF",0,1,0,0,0,0,0,0,0,0,0
"1921","mgrB",0,1,0,0,0,0,0,0,0,0,0
"1922","letB",0,1,0,0,0,0,0,0,0,0,0
"1923","yodD",0,1,0,0,0,0,0,0,0,0,0
"1924","rcsD",1,0,0,0,0,0,0,0,0,0,1
"1925","hda",0,1,0,0,0,0,0,0,0,0,0
"1926","pgpC",0,1,0,0,0,0,0,0,0,0,0
"1927","kbp",1,0,0,0,0,0,0,0,0,0,1
"1928","ygaP",0,1,0,0,0,0,0,0,0,0,0
"1929","lplT",0,1,0,0,0,0,0,0,0,0,0
"1930","yhdN",0,1,0,0,0,0,0,0,0,0,0
"1931","yhiJ",0,1,0,0,0,0,0,0,0,0,0
"1932","yicN",0,1,0,0,0,0,0,0,0,0,0
"1933","psiE",1,0,0,0,0,0,0,0,0,0,1
"1934","yjcB",0,1,0,0,0,0,0,0,0,0,0
"1935","pdeC",0,1,0,0,0,0,0,0,0,0,0
"1936","yjeJ",0,1,0,0,0,0,0,0,0,0,0
"1937","qorB",0,1,0,0,0,0,0,0,0,0,0
"1938","bglJ",1,0,0,0,0,0,0,0,0,0,1
"1939","hisC",0,1,0,0,0,0,0,0,0,0,0
"1940","livK",0,1,0,0,0,0,0,0,0,0,0
"1941","lysC",0,1,0,0,0,0,0,0,0,0,0
"1942","tesA",0,1,0,0,0,0,0,0,0,0,0
"1943","trpD",1,0,0,0,0,0,0,0,0,0,1
"1944","tcyL",0,1,0,0,0,0,0,0,0,0,0
"1945","garD",0,1,0,0,0,0,0,0,0,0,0
"1946","garL",1,0,0,0,0,0,0,0,0,0,1
"1947","sgbH",1,0,0,0,0.2,0,0,0.4,0,0,0.4
"1948","uxuB",1,0,0,0,0,0,0.111111111111111,0,0,0,0.888888888888889
"1949","fliQ",1,0,0,0,0,0,0,0,0,0,1
"1950","nmpC",0,1,0,0,0,0,0,0,0,0,0
"1951","btuB",1,0,0,0,0,0,0,0,0,0,1
"1952","hsdR",0,1,0,0,0,0,0,0,0,0,0
"1953","hcxB",0,1,0,0,0,0,0,0,0,0,0
"1954","rihA",0,1,0,0,0,0,0,0,0,0,0
"1955","rihC",0,1,0,0,0,0,0,0,0,0,0
"1956","ccmC",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"1957","nohD",0,1,0,0,0,0,0,0,0,0,0
"1958","sbcB",0,1,0,0,0,0,0,0,0,0,0
"1959","insH10",0,1,0,0,0,0,0,0,0,0,0
"1960","insH11",0,1,0,0,0,0,0,0,0,0,0
"1961","insH3",0,1,0,0,0,0,0,0,0,0,0
"1962","insH4",0,1,0,0,0,0,0,0,0,0,0
"1963","insH5",0,1,0,0,0,0,0,0,0,0,0
"1964","insH6",0,1,0,0,0,0,0,0,0,0,0
"1965","insH7",0,1,0,0,0,0,0,0,0,0,0
"1966","insH8",0,1,0,0,0,0,0,0,0,0,0
"1967","insH9",0,1,0,0,0,0,0,0,0,0,0
"1968","dgcT",1,0,0,0,0,0,0,0,0,0,1
"1969","fabR",0,1,0,0,0,0,0,0,0,0,0
"1970","grcA",1,0,0,0,0,0,0,0,0,0,1
"1971","cdaR",0,1,0,0,0,0,0,0,0,0,0
"1972","pppA",0,1,0,0,0,0,0,0,0,0,0
"1973","borD",1,0,0,0,0,0,0,0,0,0,1
"1974","yddB",0,1,0,0,0,0,0,0,0,0,0
"1975","dcyD",0,1,0,0,0,0,0,0,0,0,0
"1976","alaE",0,1,0,0,0,0,0,0,0,0,0
"1977","yhcE",0,1,0,0,0,0,0,0,0,0,0
"1978","yijD",0,1,0,0,0,0,0,0,0,0,0
"1979","iraD",1,0,0,0,0,0,0,0,0,0,1
"1980","ymfL",0,1,0,0,0,0,0,0,0,0,0
"1981","crcB",0,1,0,0,0,0,0,0,0,0,0
"1982","feoA",1,0,0,0,0,0,0,0,0,0,1
"1983","fimB",1,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0,0.727272727272727
"1984","lrp",1,0,0,0,0,0,0.1,0,0,0,0.9
"1985","nlpD",0,1,0,0,0,0,0,0,0,0,0
"1986","relB",1,0,0,0,0,0,0,0,0,0,1
"1987","relE",1,0,0,0,0,0,0,0,0,0,1
"1988","ruvA",0,1,0,0,0,0,0,0,0,0,0
"1989","sdiA",1,0,0,0,0,0,0,0,0,0,1
"1990","yajI",0,1,0,0,0,0,0,0,0,0,0
"1991","ybbC",0,1,0,0,0,0,0,0,0,0,0
"1992","ybcW",0,1,0,0,0,0,0,0,0,0,0
"1993","ycgJ",0,1,0,0,0,0,0,0,0,0,0
"1994","ycgL",0,1,0,0,0,0,0,0,0,0,0
"1995","ycgZ",1,0,0,0,0,0,0,0,0,0,1
"1996","ychE",0,1,0,0,0,0,0,0,0,0,0
"1997","ydcD",0,1,0,0,0,0,0,0,0,0,0
"1998","yefM",1,0,0,0,0,0,0,0,0,0,1
"1999","yffB",1,0,0,0,0,0,0,0,0,0,1
"2000","ygaC",1,0,0,0,0,0,0,0,0,0,1
"2001","yhhX",0,1,0,0,0,0,0,0,0,0,0
"2002","yicG",0,1,0,0,0,0,0,0,0,0,0
"2003","yiiF",0,1,0,0,0,0,0,0,0,0,0
"2004","ykfB",0,1,0,0,0,0,0,0,0,0,0
"2005","eno",1,0,0,0,0,0,0,0,0,0,1
"2006","fliN",1,0,0,0,0,0,0,0,0,0,1
"2007","fliP",1,0,0,0,0,0,0,0,0,0,1
"2008","gatZ",1,0,0,0,0,0,0,0,0,0,1
"2009","gpsA",1,0,0,0,0,0,0,0,0,0,1
"2010","lspA",1,0,0,0,0,0,0,0,0,0,1
"2011","nuoC",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2012","nuoE",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2013","nuoF",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2014","pgk",1,0,0,0,0,0,0,0,0,0.25,0.75
"2015","ptsH",1,0,0,0,0,0,0,0,0,0,1
"2016","rfbX",0,1,0,0,0,0,0,0,0,0,0
"2017","rne",0,1,0,0,0,0,0,0,0,0,0
"2018","thyA",0,1,0,0,0,0,0,0,0,0,0
"2019","tktA",0,1,0,0,0,0,0,0,0,0,0
"2020","ybiW",0,1,0,0,0,0,0,0,0,0,0
"2021","yedF",0,1,0,0,0,0,0,0,0,0,0
"2022","yraQ",0,1,0,0,0,0,0,0,0,0,0
"2023","accD",1,0,0,0,0,0,0,0,0,0,1
"2024","agaR",0,1,0,0,0,0,0,0,0,0,0
"2025","allR",0,1,0,0,0,0,0,0,0,0,0
"2026","chpS",0,1,0,0,0,0,0,0,0,0,0
"2027","cobU",0,1,0,0,0,0,0,0,0,0,0
"2028","corA",0,1,0,0,0,0,0,0,0,0,0
"2029","creA",1,0,0,0,0,0,0,0,0,0,1
"2030","cspD",1,0,0,0,0,0,0,0,0,0,1
"2031","cybB",0,1,0,0,0,0,0,0,0,0,0
"2032","dicA",0,1,0,0,0,0,0,0,0,0,0
"2033","dsrB",0,1,0,0,0,0,0,0,0,0,0
"2034","dtd",0,1,0,0,0,0,0,0,0,0,0
"2035","flxA",0,1,0,0,0,0,0,0,0,0,0
"2036","ftsE",0,1,0,0,0,0,0,0,0,0,0
"2037","ftsY",0,1,0,0,0,0,0,0,0,0,0
"2038","galM",1,0,0,0,0,0,0,0,0,0,1
"2039","hipB",1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333
"2040","hisL",0,1,0,0,0,0,0,0,0,0,0
"2041","intF",0,1,0,0,0,0,0,0,0,0,0
"2042","mobA",0,1,0,0,0,0,0,0,0,0,0
"2043","mobB",0,1,0,0,0,0,0,0,0,0,0
"2044","ogrK",0,1,0,0,0,0,0,0,0,0,0
"2045","panD",1,0,0,0,0,0,0,0,0,0,1
"2046","pdxJ",0,1,0,0,0,0,0,0,0,0,0
"2047","pheM",0,1,0,0,0,0,0,0,0,0,0
"2048","pmrD",0,1,0,0,0,0,0,0,0,0,0
"2049","ssb",1,0,0,0,0,0,0,0,0,0,1
"2050","sulA",1,0,0,0,0,0,0,0,0,0,1
"2051","tfaS",0,1,0,0,0,0,0,0,0,0,0
"2052","umuD",1,0,0,0,0,0,0,0,0,0,1
"2053","yacC",0,1,0,0,0,0,0,0,0,0,0
"2054","yciN",0,1,0,0,0,0,0,0,0,0,0
"2055","yebG",1,0,0,0,0,0,0,0,0,0,1
"2056","yedJ",0,1,0,0,0,0,0,0,0,0,0
"2057","yeiS",0,1,0,0,0,0,0,0,0,0,0
"2058","yfdK",0,1,0,0,0,0,0,0,0,0,0
"2059","yhaJ",0,1,0,0,0,0,0,0,0,0,0
"2060","yhbP",0,1,0,0,0,0,0,0,0,0,0
"2061","yhhM",0,1,0,0,0,0,0,0,0,0,0
"2062","yhiI",0,1,0,0,0,0,0,0,0,0,0
"2063","yibL",0,1,0,0,0,0,0,0,0,0,0
"2064","yidB",0,1,0,0,0,0,0,0,0,0,0
"2065","yifN",0,1,0,0,0,0,0,0,0,0,0
"2066","yihD",0,1,0,0,0,0,0,0,0,0,0
"2067","yjaG",0,1,0,0,0,0,0,0,0,0,0
"2068","yjbD",0,1,0,0,0,0,0,0,0,0,0
"2069","yjbQ",1,0,0,0,0,0,0,0,0,0,1
"2070","yjdJ",0,1,0,0,0,0,0,0,0,0,0
"2071","yjhD",0,1,0,0,0,0,0,0,0,0,0
"2072","yjjX",0,1,0,0,0,0,0,0,0,0,0
"2073","ykgJ",0,1,0,0,0,0,0,0,0,0,0
"2074","ymfK",0,1,0,0,0,0,0,0,0,0,0
"2075","ymgA",1,0,0,0,0,0,0,0,0,0,1
"2076","ynjH",1,0,0,0,0,0,0,0,0,0,1
"2077","yoaF",0,1,0,0,0,0,0,0,0,0,0
"2078","yoaH",0,1,0,0,0,0,0,0,0,0,0
"2079","yrdA",0,1,0,0,0,0,0,0,0,0,0
"2080","zipA",0,1,0,0,0,0,0,0,0,0,0
"2081","zntR",0,1,0,0,0,0,0,0,0,0,0
"2082","aceE",1,0,0,0,0,0,0.181818181818182,0,0,0.0909090909090909,0.727272727272727
"2083","alaT",1,0,0,0,0,0,0,0,0,0,1
"2084","alaU",1,0,0,0,0,0,0,0,0,0,1
"2085","alaX",1,0,0,0,0,0,0,0,0,0,1
"2086","ansA",0,1,0,0,0,0,0,0,0,0,0
"2087","argQ",0,1,0,0,0,0,0,0,0,0,0
"2088","argZ",0,1,0,0,0,0,0,0,0,0,0
"2089","artI",1,0,0,0,0,0,0,0,0,0,1
"2090","artP",1,0,0,0,0,0,0,0,0,0,1
"2091","cheB",0,1,0,0,0,0,0,0,0,0,0
"2092","cheZ",0,1,0,0,0,0,0,0,0,0,0
"2093","fbaA",1,0,0,0,0,0,0,0,0,0.25,0.75
"2094","fliD",1,0,0,0,0,0,0,0,0,0,1
"2095","fliL",1,0,0,0,0,0,0,0,0,0,1
"2096","fliM",1,0,0,0,0,0,0,0,0,0,1
"2097","fliO",1,0,0,0,0,0,0,0,0,0,1
"2098","fliS",1,0,0,0,0,0,0,0,0,0,1
"2099","fliT",1,0,0,0,0,0,0,0,0,0,1
"2100","gatA",1,0,0,0,0,0,0,0,0,0,1
"2101","gatB",1,0,0,0,0,0,0,0,0,0,1
"2102","glnS",1,0,0,0,0,0,0,0,0,0,1
"2103","glnW",1,0,0,0,0,0,0,0,0,0,1
"2104","gltT",1,0,0,0,0,0,0,0,0,0,1
"2105","gltU",1,0,0,0,0,0,0,0,0,0,1
"2106","gltV",1,0,0,0,0,0,0,0,0,0,1
"2107","gltW",1,0,0,0,0,0,0,0,0,0,1
"2108","gnd",1,0,0,0,0,0,0,0,0,0,1
"2109","ileT",1,0,0,0,0,0,0,0,0,0,1
"2110","ileU",1,0,0,0,0,0,0,0,0,0,1
"2111","leuW",1,0,0,0,0,0,0,0,0,0,1
"2112","lpxD",1,0,0,0,0,0,0,1,0,0,0
"2113","lysQ",0,1,0,0,0,0,0,0,0,0,0
"2114","lysT",1,0,0,0,0,0,0,0,0,0,1
"2115","lysW",1,0,0,0,0,0,0,0,0,0,1
"2116","lysY",0,1,0,0,0,0,0,0,0,0,0
"2117","lysZ",0,1,0,0,0,0,0,0,0,0,0
"2118","malE",1,0,0,0,0,0,0,0,0,0,1
"2119","metT",1,0,0,0,0,0,0,0,0,0,1
"2120","metU",1,0,0,0,0,0,0,0,0,0,1
"2121","nuoA",1,0,0.125,0,0,0,0.125,0,0,0.125,0.625
"2122","nuoB",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2123","nuoG",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2124","nuoI",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2125","nuoL",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"2126","oppA",1,0,0,0,0,0,0.25,0,0,0,0.75
"2127","oppC",1,0,0,0,0,0,0.2,0,0,0,0.8
"2128","pepQ",0,1,0,0,0,0,0,0,0,0,0
"2129","potC",0,1,0,0,0,0,0,0,0,0,0
"2130","potD",0,1,0,0,0,0,0,0,0,0,0
"2131","pssA",0,1,0,0,0,0,0,0,0,0,0
"2132","rfaD",1,0,0,0,0,0,0,0,0,0,1
"2133","ribE",1,0,0,0,0,0,0,0,0,0,1
"2134","serT",1,0,0,0,0,0,0,0,0,0,1
"2135","tap",0,1,0,0,0,0,0,0,0,0,0
"2136","tar",0,1,0,0,0,0,0,0,0,0,0
"2137","thrV",1,0,0,0,0,0,0,0,0,0,1
"2138","tsr",1,0,0,0,0,0,0,0,0,0,1
"2139","tyrT",1,0,0,0,0,0,0,0,0,0,1
"2140","tyrV",1,0,0,0,0,0,0,0,0,0,1
"2141","yfdH",0,1,0,0,0,0,0,0,0,0,0
"2142","pyrL",0,1,0,0,0,0,0,0,0,0,0
"2143","yfaZ",0,1,0,0,0,0,0,0,0,0,0
"2144","ampD",0,1,0,0,0,0,0,0,0,0,0
"2145","cueR",0,1,0,0,0,0,0,0,0,0,0
"2146","intR",0,1,0,0,0,0,0,0,0,0,0
"2147","priC",0,1,0,0,0,0,0,0,0,0,0
"2148","seqA",0,1,0,0,0,0,0,0,0,0,0
"2149","yajG",0,1,0,0,0,0,0,0,0,0,0
"2150","ytfP",0,1,0,0,0,0,0,0,0,0,0
